1.5202,13.9819,1.3515,1.6286,71.7588,0.3912,10.5625,0.0000,0.5100,1
1.5180,13.7092,3.9288,1.5387,71.8092,0.5403,8.2061,0.0000,0.0765,1
1.5159,12.8181,3.5202,1.9014,72.8620,0.6893,7.9694,0.0000,0.0000,1
1.5164,12.5521,3.4798,1.8693,73.2316,0.6272,8.0770,0.0000,0.4590,1
1.5159,13.2371,3.3406,1.4713,73.0972,0.3912,8.2168,0.0000,0.0000,1
1.5165,12.7516,2.8512,1.4392,73.2708,0.5713,8.7871,0.1103,0.1122,1
1.5167,13.2969,3.6414,1.5291,72.5316,0.6521,8.0339,0.0000,0.1479,1
1.5218,13.1972,3.6818,1.1503,72.7500,0.5403,8.5181,0.0000,0.0000,1
1.5167,12.8713,3.5606,1.6414,73.1420,0.6521,7.9909,0.0000,0.0000,1
1.5160,13.0176,3.5606,1.5387,73.1084,0.7204,7.9048,0.0000,0.0000,1
1.5141,14.2479,3.0891,2.0812,72.2796,1.0992,7.0763,0.0000,0.0000,1
1.5312,10.7300,0.0000,2.1004,69.8100,0.5775,13.2956,3.1500,0.1428,1
1.5185,13.4100,3.8883,1.3300,72.3804,0.5092,8.2814,0.0000,0.0000,1
1.5207,13.5496,2.0879,1.6703,72.1788,0.5279,9.5726,0.2709,0.0867,1
1.5167,12.7915,3.5202,1.5387,73.3604,0.6583,7.9048,0.0000,0.0000,1
1.5166,12.9910,3.1789,1.2305,72.9684,0.5775,8.8086,0.0000,0.1224,1
1.5178,13.5297,3.4079,1.5194,72.0388,0.5775,8.7871,0.0000,0.0000,-1
1.5161,13.3302,3.5291,1.3397,72.6716,0.5589,8.3352,0.0000,0.0000,-1
1.5166,13.1373,3.4483,1.7602,72.4812,0.6024,8.3782,0.0000,0.0867,-1
1.5212,14.0284,3.7581,0.5789,71.7924,0.1118,9.6479,0.0000,0.0000,-1
1.5165,13.0376,3.3989,1.2594,73.0076,0.5216,8.5827,0.0000,0.0000,-1
1.5221,14.1880,3.7806,0.9095,71.3612,0.2298,9.1422,0.0000,0.1887,-1
1.5169,12.8580,3.5785,1.3108,72.6100,0.6086,8.7871,0.0000,0.0000,-1
1.5178,13.6427,3.6504,0.6495,73.0020,0.0621,8.9270,0.0000,0.0000,-1
1.5180,13.5031,3.3585,1.6286,71.9380,0.5713,8.8086,0.0000,0.4590,-1
1.5161,13.4232,3.3989,1.2209,72.6884,0.5899,8.3244,0.0000,0.0000,-1
1.5194,13.6427,3.5381,0.7490,72.6492,0.1615,8.8947,0.1512,0.1224,-1
1.5177,13.6494,3.6593,1.1085,72.7724,0.1118,8.6042,0.0000,0.0000,-1
1.5183,13.3302,3.3406,1.5387,72.1396,0.5589,8.9916,0.0000,0.0000,-1
1.5167,13.2371,3.5696,1.3814,72.6996,0.5589,8.4428,0.0000,0.0510,-1
1.5165,13.4100,3.3899,1.2787,72.6380,0.5216,8.6472,0.0000,0.0000,-1
1.5213,14.3210,3.9018,0.8293,71.5012,0.0000,9.4865,0.0000,0.0000,-1
1.5164,12.1598,3.5202,1.3493,72.8900,0.5713,8.5289,0.0000,0.0000,-1
1.5197,12.6386,0.0000,1.6510,73.7524,0.3788,11.5309,0.0000,0.0000,-1
1.5191,12.7317,1.8499,1.8597,72.6884,0.6024,10.0891,0.0000,0.0000,-1
1.5151,14.0085,2.6805,3.5000,69.8884,1.6829,5.8712,2.1987,0.0000,-1
1.5132,13.0176,0.0000,3.0410,70.4820,6.2100,6.9579,0.0000,0.0000,-1
1.5212,12.9711,0.3278,1.5098,73.3884,0.1304,11.2727,0.0000,0.1428,-1
1.5215,11.0292,1.7107,1.5612,73.4388,0.5775,11.6170,0.0000,0.0000,-1
1.5132,12.9977,0.0000,3.0185,70.7004,6.2100,6.9256,0.0000,0.0000,-1
1.5167,12.8580,0.0000,1.8308,73.8812,0.9688,10.1752,0.0000,0.0000,-1
1.5237,13.4432,0.0000,1.5804,72.2180,0.3229,12.2411,0.0000,0.0000,-1
1.5204,13.3767,0.0000,1.4007,72.2516,0.3291,12.4993,0.0000,0.0000,-1
1.5199,13.2703,0.0000,1.7602,73.0300,0.4720,11.3157,0.0000,0.0000,-1
1.5206,12.8514,1.6119,2.1711,72.1788,0.7576,9.7017,0.2394,0.2601,-1
1.5217,11.5612,1.8813,1.5612,72.8620,0.4720,11.4126,0.0000,0.0000,-1
1.5197,14.5604,0.0000,0.5596,73.4780,0.0000,11.2189,0.0000,0.0000,-1
1.5112,17.3800,0.0000,0.3414,75.4100,0.0000,6.6459,0.0000,0.0000,-1
1.5194,13.7890,2.4111,1.1888,72.7612,0.0000,9.7663,0.0000,0.0000,-1
1.5183,14.4606,2.2405,1.6189,72.3804,0.0000,9.2606,0.0000,0.0000,-1
1.5185,14.0883,2.1911,1.6607,72.6716,0.0000,9.3251,0.0000,0.0000,-1
1.5130,14.4008,1.7421,1.5387,74.5476,0.0000,7.5928,0.0000,0.0000,-1
1.5189,14.9926,0.7813,1.7409,72.4980,0.0000,9.9492,0.0000,0.0000,-1
1.5191,14.0018,2.3887,1.5612,72.3692,0.0000,9.5726,0.0000,0.0000,-1
1.5192,14.1481,0.0000,2.0908,72.7388,0.0000,10.8853,0.0000,0.0000,-1
1.5161,13.8821,1.7780,1.7891,73.0972,0.0000,8.6688,0.7591,0.0000,-1
1.5151,15.1523,0.0000,2.2513,73.5004,0.0000,8.3352,0.6300,0.0000,-1
1.5225,14.8597,2.2001,2.0587,70.2580,0.7576,9.7555,0.0000,0.0000,-1
1.5165,11.9469,0.0000,1.1888,75.1804,2.7014,8.9270,0.0000,0.0000,-1
1.5206,14.3609,0.0000,2.0202,73.4220,0.0000,8.4428,1.6412,0.0000,-1
1.5113,13.6892,3.2014,1.8115,72.8116,1.7574,5.4300,1.1907,0.0000,-1
1.5156,13.8688,0.0000,2.5402,73.2316,0.1428,9.4112,0.8095,0.0051,-1
1.5164,14.3676,0.0000,2.7392,72.8508,0.0000,9.4542,0.5386,0.0000,-1
1.5232,13.4432,3.3406,1.2305,72.3804,0.6024,8.8302,0.0000,0.0000,-1
1.5155,14.1415,0.0000,2.6814,73.3884,0.0807,9.0669,0.6111,0.0255,-1
1.5165,14.3809,0.0000,1.9399,73.6124,0.0000,8.4751,1.5687,0.0000,-1
1.5168,14.5604,0.0000,1.9785,73.2876,0.0000,8.5181,1.5687,0.0357,-1
1.5165,14.9395,0.0000,1.8693,73.1084,0.0000,8.6688,1.3797,0.0000,-1
1.5172,14.7533,0.0000,2.0009,73.0188,0.0000,8.5289,1.5908,0.0408,-1
1.5162,14.9528,0.0000,2.2706,73.2988,0.0000,8.7118,0.6710,0.0000,-1
1.5171,14.2279,0.0000,2.0812,73.3604,0.0000,8.6150,1.6695,0.0000,-1
1.5237,15.7906,1.8319,1.3108,70.4316,0.3105,8.6150,1.6789,0.0000,-1
1.5151,14.8530,0.0000,2.4214,73.7188,0.0000,8.3890,0.5607,0.0000,-1
1.5168,14.9195,0.0000,1.9913,73.5800,0.0000,8.3998,1.5908,0.0000,-1
1.5162,14.2013,0.0000,2.7906,73.4612,0.0373,9.0454,0.4001,0.4590,-1
1.5153,14.3809,0.0000,2.6590,73.0972,0.0373,9.0776,0.6394,0.0000,-1
1.5161,15.1260,0.0000,2.5113,73.0524,0.0497,8.8302,0.5292,0.0000,-1
1.5183,14.3875,0.0000,1.8212,72.8620,1.4097,6.4737,2.8791,0.0000,-1
1.5160,14.8530,0.0000,2.3797,73.2820,0.0000,8.7548,0.6394,0.4590,-1
1.5173,14.7000,0.0000,2.3412,73.2820,0.0000,8.9485,0.6615,0.0000,-1
1.5162,14.1415,0.0000,2.8805,72.6100,0.0807,9.1852,1.0616,0.0000,-1
1.5184,14.3210,3.2597,2.2192,71.2492,1.4593,5.7851,1.6285,0.0000,-1
1.5166,14.7998,0.0000,1.9913,73.1084,0.0000,8.2814,1.7105,0.0000,-1
1.5173,14.9528,0.0000,1.7987,72.9908,0.0000,8.6150,1.5498,0.0000,-1
